457	1.15	0.16	0.25	1	170	1162	31	432	35	14.56
458	1.15	0.16	0.25	5	170	1162	31	432	35	14.56
459	1.15	0.16	0.25	10	168	1185	31	433	35	14.68
460	1.15	0.16	0.25	15	167	1185	31	433	35	14.68
461	1.15	0.16	0.3	1	169	1185	31	433	35	14.68
462	1.15	0.16	0.3	5	169	1185	31	433	35	14.68
463	1.15	0.16	0.3	10	167	1185	31	433	35	14.68
464	1.15	0.16	0.3	15	167	1185	31	433	35	14.68
465	1.15	0.18	0.15	1	173	1207	31	435	35	14.8
466	1.15	0.18	0.15	5	172	1207	31	435	35	14.8
467	1.15	0.18	0.15	10	172	1196	32	437	35	14.68
468	1.15	0.18	0.15	15	172	1196	32	437	35	14.68
469	1.15	0.18	0.2	1	172	1196	32	437	35	14.68
470	1.15	0.18	0.2	5	172	1196	32	437	35	14.68
471	1.15	0.18	0.2	10	172	1196	32	437	35	14.68
472	1.15	0.18	0.2	15	172	1218	32	439	35	14.8
473	1.15	0.18	0.25	1	172	1196	32	437	35	14.68
474	1.15	0.18	0.25	5	172	1196	32	437	35	14.68
475	1.15	0.18	0.25	10	172	1218	32	439	35	14.8
476	1.15	0.18	0.25	15	172	1218	32	439	35	14.8
477	1.15	0.18	0.3	1	173	1196	32	437	35	14.68
478	1.15	0.18	0.3	5	173	1218	32	439	35	14.8
479	1.15	0.18	0.3	10	172	1218	32	439	35	14.8
480	1.15	0.18	0.3	15	172	1218	32	439	35	14.8
481	1.2	0.1	0.15	1	164	1141	30	413	33	14.68
482	1.2	0.1	0.15	5	162	1141	30	413	33	14.68
483	1.2	0.1	0.15	10	161	1130	30	416	33	14.56
484	1.2	0.1	0.15	15	159	1130	30	416	33	14.56
485	1.2	0.1	0.2	1	164	1141	30	413	33	14.68
486	1.2	0.1	0.2	5	162	1130	30	416	33	14.56
487	1.2	0.1	0.2	10	161	1130	30	416	33	14.56
488	1.2	0.1	0.2	15	160	1152	30	417	33	14.68
489	1.2	0.1	0.25	1	164	1130	30	416	33	14.56
490	1.2	0.1	0.25	5	162	1130	30	416	33	14.56
491	1.2	0.1	0.25	10	161	1152	30	417	33	14.68
492	1.2	0.1	0.25	15	161	1152	30	417	33	14.68
493	1.2	0.1	0.3	1	164	1130	30	416	33	14.56
494	1.2	0.1	0.3	5	162	1152	30	417	33	14.68
495	1.2	0.1	0.3	10	162	1152	30	417	33	14.68
496	1.2	0.1	0.3	15	161	1152	30	417	33	14.68
497	1.2	0.12	0.15	1	167	1163	31	421	34	14.68
498	1.2	0.12	0.15	5	165	1163	31	421	34	14.68
499	1.2	0.12	0.15	10	163	1163	31	421	34	14.68
500	1.2	0.12	0.15	15	163	1163	31	421	34	14.68
501	1.2	0.12	0.2	1	166	1163	31	421	34	14.68
502	1.2	0.12	0.2	5	165	1163	31	421	34	14.68
503	1.2	0.12	0.2	10	164	1163	31	421	34	14.68
504	1.2	0.12	0.2	15	163	1151	31	424	34	14.56
505	1.2	0.12	0.25	1	167	1163	31	421	34	14.68
506	1.2	0.12	0.25	5	165	1163	31	421	34	14.68
507	1.2	0.12	0.25	10	164	1151	31	424	34	14.56
508	1.2	0.12	0.25	15	163	1151	31	424	34	14.56
509	1.2	0.12	0.3	1	167	1163	31	421	34	14.68
510	1.2	0.12	0.3	5	166	1151	31	424	34	14.56
511	1.2	0.12	0.3	10	164	1151	31	424	34	14.56
512	1.2	0.12	0.3	15	164	1151	31	424	34	14.56
513	1.2	0.14	0.15	1	170	1162	31	432	35	14.56
514	1.2	0.14	0.15	5	167	1162	31	432	35	14.56
515	1.2	0.14	0.15	10	166	1162	31	432	35	14.56
516	1.2	0.14	0.15	15	166	1162	31	432	35	14.56
517	1.2	0.14	0.2	1	170	1162	31	432	35	14.56
518	1.2	0.14	0.2	5	167	1162	31	432	35	14.56
519	1.2	0.14	0.2	10	167	1162	31	432	35	14.56
520	1.2	0.14	0.2	15	166	1185	31	433	35	14.68
521	1.2	0.14	0.25	1	170	1162	31	432	35	14.56
522	1.2	0.14	0.25	5	168	1162	31	432	35	14.56
523	1.2	0.14	0.25	10	167	1185	31	433	35	14.68
524	1.2	0.14	0.25	15	166	1185	31	433	35	14.68
525	1.2	0.14	0.3	1	170	1185	31	433	35	14.68
526	1.2	0.14	0.3	5	168	1185	31	433	35	14.68
527	1.2	0.14	0.3	10	167	1185	31	433	35	14.68
528	1.2	0.14	0.3	15	166	1185	31	433	35	14.68
529	1.2	0.16	0.15	1	172	1207	31	435	35	14.8
530	1.2	0.16	0.15	5	172	1207	31	435	35	14.8
531	1.2	0.16	0.15	10	172	1196	32	437	35	14.68
532	1.2	0.16	0.15	15	171	1196	32	437	35	14.68
533	1.2	0.16	0.2	1	172	1196	32	437	35	14.68
534	1.2	0.16	0.2	5	172	1196	32	437	35	14.68
535	1.2	0.16	0.2	10	172	1196	32	437	35	14.68
536	1.2	0.16	0.2	15	171	1218	32	439	35	14.8
537	1.2	0.16	0.25	1	172	1196	32	437	35	14.68
538	1.2	0.16	0.25	5	172	1196	32	437	35	14.68
539	1.2	0.16	0.25	10	172	1218	32	439	35	14.8
540	1.2	0.16	0.25	15	170	1218	32	439	35	14.8
541	1.2	0.16	0.3	1	173	1196	32	437	35	14.68
542	1.2	0.16	0.3	5	172	1218	32	439	35	14.8
543	1.2	0.16	0.3	10	170	1218	32	439	35	14.8
544	1.2	0.16	0.3	15	170	1218	32	439	35	14.8
545	1.2	0.18	0.15	1	175	1230	32	445	36	14.92
546	1.2	0.18	0.15	5	175	1230	32	445	36	14.92
547	1.2	0.18	0.15	10	175	1230	32	445	36	14.92
548	1.2	0.18	0.15	15	174	1230	32	445	36	14.92
549	1.2	0.18	0.2	1	176	1230	32	445	36	14.92
550	1.2	0.18	0.2	5	175	1230	32	445	36	14.92
551	1.2	0.18	0.2	10	175	1230	32	445	36	14.92
552	1.2	0.18	0.2	15	174	1230	32	445	36	14.92
553	1.2	0.18	0.25	1	176	1230	32	445	36	14.92
554	1.2	0.18	0.25	5	176	1230	32	445	36	14.92
555	1.2	0.18	0.25	10	175	1230	32	445	36	14.92
556	1.2	0.18	0.25	15	174	1218	32	450	36	14.68
557	1.2	0.18	0.3	1	176	1230	32	445	36	14.92
558	1.2	0.18	0.3	5	176	1230	32	445	36	14.92
559	1.2	0.18	0.3	10	175	1218	32	450	36	14.68
560	1.2	0.18	0.3	15	175	1218	32	450	36	14.68
561	1.23	0.1	0.15	1	165	1152	30	417	33	14.68
562	1.23	0.1	0.15	5	164	1152	30	417	33	14.68
563	1.23	0.1	0.15	10	163	1141	31	420	34	14.56
564	1.23	0.1	0.15	15	162	1141	31	420	34	14.56
565	1.23	0.1	0.2	1	166	1152	30	417	33	14.68
566	1.23	0.1	0.2	5	164	1141	31	420	34	14.56
567	1.23	0.1	0.2	10	163	1141	31	420	34	14.56
568	1.23	0.1	0.2	15	162	1163	31	421	34	14.68
569	1.23	0.1	0.25	1	166	1141	31	420	34	14.56
570	1.23	0.1	0.25	5	164	1141	31	420	34	14.56
571	1.23	0.1	0.25	10	163	1163	31	421	34	14.68
572	1.23	0.1	0.25	15	162	1163	31	421	34	14.68
573	1.23	0.1	0.3	1	165	1141	31	420	34	14.56
574	1.23	0.1	0.3	5	165	1163	31	421	34	14.68
575	1.23	0.1	0.3	10	163	1163	31	421	34	14.68
576	1.23	0.1	0.3	15	162	1163	31	421	34	14.68
577	1.23	0.12	0.15	1	168	1174	31	425	34	14.68
578	1.23	0.12	0.15	5	167	1174	31	425	34	14.68
579	1.23	0.12	0.15	10	166	1174	31	425	34	14.68
580	1.23	0.12	0.15	15	165	1174	31	425	34	14.68
581	1.23	0.12	0.2	1	168	1174	31	425	34	14.68
582	1.23	0.12	0.2	5	167	1174	31	425	34	14.68
583	1.23	0.12	0.2	10	166	1174	31	425	34	14.68
584	1.23	0.12	0.2	15	165	1174	31	425	34	14.68
585	1.23	0.12	0.25	1	168	1174	31	425	34	14.68
586	1.23	0.12	0.25	5	167	1174	31	425	34	14.68
587	1.23	0.12	0.25	10	166	1162	31	432	35	14.56
588	1.23	0.12	0.25	15	165	1162	31	432	35	14.56
589	1.23	0.12	0.3	1	168	1174	31	425	34	14.68
590	1.23	0.12	0.3	5	167	1162	31	432	35	14.56
591	1.23	0.12	0.3	10	166	1162	31	432	35	14.56
592	1.23	0.12	0.3	15	165	1162	31	432	35	14.56
593	1.23	0.14	0.15	1	171	1185	31	433	35	14.68
594	1.23	0.14	0.15	5	170	1207	31	435	35	14.8
595	1.23	0.14	0.15	10	168	1207	31	435	35	14.8
596	1.23	0.14	0.15	15	168	1207	31	435	35	14.8
597	1.23	0.14	0.2	1	171	1207	31	435	35	14.8
598	1.23	0.14	0.2	5	170	1207	31	435	35	14.8
599	1.23	0.14	0.2	10	168	1207	31	435	35	14.8
600	1.23	0.14	0.2	15	168	1207	31	435	35	14.8
601	1.23	0.14	0.25	1	171	1207	31	435	35	14.8
602	1.23	0.14	0.25	5	170	1207	31	435	35	14.8
603	1.23	0.14	0.25	10	169	1207	31	435	35	14.8
604	1.23	0.14	0.25	15	168	1207	31	435	35	14.8
605	1.23	0.14	0.3	1	171	1207	31	435	35	14.8
606	1.23	0.14	0.3	5	170	1207	31	435	35	14.8
607	1.23	0.14	0.3	10	169	1196	32	437	35	14.68
608	1.23	0.14	0.3	15	168	1196	32	437	35	14.68
609	1.23	0.16	0.15	1	174	1218	32	439	35	14.8
610	1.23	0.16	0.15	5	173	1218	32	439	35	14.8
611	1.23	0.16	0.15	10	173	1207	32	443	35	14.8
612	1.23	0.16	0.15	15	173	1207	32	443	35	14.8
613	1.23	0.16	0.2	1	174	1218	32	439	35	14.8
614	1.23	0.16	0.2	5	173	1207	32	443	35	14.8
615	1.23	0.16	0.2	10	173	1207	32	443	35	14.8
616	1.23	0.16	0.2	15	173	1207	32	443	35	14.8
617	1.23	0.16	0.25	1	174	1207	32	443	35	14.8
618	1.23	0.16	0.25	5	173	1207	32	443	35	14.8
619	1.23	0.16	0.25	10	173	1230	32	445	36	14.92
620	1.23	0.16	0.25	15	172	1230	32	445	36	14.92
621	1.23	0.16	0.3	1	174	1207	32	443	35	14.8
622	1.23	0.16	0.3	5	173	1230	32	445	36	14.92
623	1.23	0.16	0.3	10	172	1230	32	445	36	14.92
624	1.23	0.16	0.3	15	171	1230	32	445	36	14.92
625	1.23	0.18	0.15	1	177	1218	32	450	36	14.68
626	1.23	0.18	0.15	5	177	1218	32	450	36	14.68
627	1.23	0.18	0.15	10	177	1241	32	451	36	14.8
628	1.23	0.18	0.15	15	176	1241	32	451	36	14.8
629	1.23	0.18	0.2	1	177	1241	32	451	36	14.8
630	1.23	0.18	0.2	5	177	1241	32	451	36	14.8
631	1.23	0.18	0.2	10	177	1241	32	451	36	14.8
632	1.23	0.18	0.2	15	176	1241	32	451	36	14.8
633	1.23	0.18	0.25	1	178	1241	32	451	36	14.8
634	1.23	0.18	0.25	5	177	1241	32	451	36	14.8
635	1.23	0.18	0.25	10	177	1241	32	451	36	14.8
636	1.23	0.18	0.25	15	176	1241	32	451	36	14.8
637	1.23	0.18	0.3	1	178	1241	32	451	36	14.8
638	1.23	0.18	0.3	5	177	1241	32	451	36	14.8
639	1.23	0.18	0.3	10	177	1241	32	451	36	14.8
640	1.23	0.18	0.3	15	176	1264	32	453	36	14.92
